ASSAY_ID	ASSAY	PROJECT	PLATE	WELL	WELL_TYPE	RAW_VALUE_A	BSUB_VALUE_A	Z_SCORE_A	RAW_VALUE_B	BSUB_VALUE_B	Z_SCORE_B	RAW_VALUE_C	BSUB_VALUE_C	Z_SCORE_C	COMPOSITE_Z	REPRODUCIBILITY	CHEMBANK_ID	VIRTUAL_ID	SMILES
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M10	compound treatment	1356.0	409.0	0.63	1257.0	-272.0	-0.49	932.0	-34.3472222222219	-0.0462595800786353	0.0561	0.07	2060481	SpecPlus_000888	COc1ccc([C@@H]2COc3c(OC)c(O)ccc3C2)c(OC)c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M11	compound treatment	579.0	-368.0	-0.57	102.0	-1430.0	-2.57	60.0	-906.347222222222	-1.22068799724688	-2.5152	-0.8679	2060482	SpecPlus_000889	CC(C)c1cc2CCC3C(C)(C)CCC[C@]3(C(=O)O)c2c(O)c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M12	compound treatment	1413.0	466.0	0.72	1178.0	-351.0	-0.63	1041.0	74.6527777777781	0.100543972067395	0.1097	0.1139	2060483	SpecPlus_000890	CC(=O)N[C@@H](CC(=O)O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M13	compound treatment	1333.0	386.0	0.6	1316.5	-212.0	-0.38	1157.0	190.652777777778	0.256775275268675	0.2722	0.3612	3173628	SpecPlus_000891	CN1C(C)(C)CCCC1(C)C.OC(C(O)C(=O)O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M14	compound treatment	1205.0	258.0	0.4	1277.0	-252.0	-0.45	1184.0	217.652777777778	0.293139457910352	0.1379	0.2055	1001523	SpecPlus_000892	Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M15	compound treatment	1444.0	497.0	0.77	1642.0	113.0	0.2	1187.0	220.652777777778	0.297179922648316	0.7327	0.8633	2060485	SpecPlus_000893	COc1cc2OCC3Oc4c5CCC(C)(C)Oc5cc(OC)c4C(=O)C3c2cc1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M16	compound treatment	1208.5	261.0	0.4	1415.5	-113.0	-0.2	1185.0	218.652777777778	0.294486279489673	0.2856	0.5289	2060486	SpecPlus_000894	CC(=O)Oc1ccccc1C(=O)Oc2ccccc2C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M17	compound treatment	1180.5	233.0	0.36	1228.0	-301.0	-0.54	590.0	-376.347222222222	-0.506872560206547	-0.3967	-0.4811	1000094	SpecPlus_000895	CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M18	compound treatment	1217.0	270.0	0.42	1427.5	-101.0	-0.18	1001.0	34.6527777777781	0.0466711088945398	0.1626	0.3551	1734308	SpecPlus_000896	Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M19	compound treatment	1147.0	200.0	0.31	1146.0	-383.0	-0.69	1083.0	116.652777777778	0.157110478398893	-0.1284	-0.1666	1002855	SpecPlus_000897	CCC(C(=O)O)c1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M20	compound treatment	1224.0	277.0	0.43	1246.0	-283.0	-0.51	1080.0	113.652777777778	0.153070013660929	0.0418	0.0613	3173630	SpecPlus_000898	C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(OC(=O)C)C(C)(C)C5CC[C@]43C)C2C1C)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M21	compound treatment	1099.0	152.0	0.23	1402.0	-127.0	-0.23	1026.5	60.1527777777781	0.081015059167235	0.0505	0.1499	1091345	SpecPlus_000899	Nc1nc(N)c2nc(CNc3ccc(cc3)C(=O)NC(CCC(=O)O)C(=O)O)cnc2n1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M22	compound treatment	765.0	-182.0	-0.28	859.5	-669.0	-1.2	525.0	-441.347222222222	-0.594415962862436	-1.201	-0.8754	907273	SpecPlus_000900	Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M23	mock treatment	849.0	-98.3	-0.15	1406.5	-122.0	-0.22	1131.0	164.652777777778	0.221757914206319	-0.0868	-0.2498			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	M24	mock treatment	64.5	-883.0	-1.37	58.5	-1470.0	-2.64	31.5	-934.847222222222	-1.25907241225754	-3.042	-0.9414			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N01	mock treatment	1247.0	300.0	0.46	1598.0	69.1	0.12	1039.0	72.6527777777781	0.0978503289087522	0.3959	0.8082			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N02	mock treatment	1219.0	272.0	0.42	1613.0	84.1	0.15	1255.0	288.652777777778	0.38876379004217	0.5545	0.9362			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N03	compound treatment	1333.0	386.0	0.6	1482.0	-46.9	-0.08	1293.0	326.652777777778	0.439943010056382	0.5498	0.7369	3055336	SpecPlus_000901	Oc1ccc2sc(=O)oc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N04	compound treatment	1358.0	411.0	0.64	1393.0	-136.0	-0.24	1093.0	126.652777777778	0.170578694192107	0.3242	0.462	1765	SpecPlus_000902	CC1(C)NC(=O)N(C1=O)c2ccc([N+](=O)[O-])c(c2)C(F)(F)F
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N05	compound treatment	1357.0	410.0	0.63	1580.0	51.1	0.09	1128.0	161.652777777778	0.217717449468355	0.5447	0.8052	3173631	SpecPlus_000903	Oc1c(oc2ccc3occc3c2c1=O)c4ccccc4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N06	compound treatment	1332.0	385.0	0.6	1593.0	64.1	0.12	1284.0	317.652777777778	0.42782161584249	0.6572	0.8857	1013144	SpecPlus_000904	O=C1OC(=O)C2C3CCC(O3)C21
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N07	compound treatment	1490.0	543.0	0.84	1507.5	-21.4	-0.04	1278.0	311.652777777778	0.419740686366562	0.7049	0.7503	1002775	SpecPlus_000905	Cc1cccc(C(=O)O)c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N08	compound treatment	1444.0	497.0	0.77	1370.0	-159.0	-0.29	1171.0	204.652777777778	0.275630777379174	0.4378	0.5062	2060487	SpecPlus_000906	OC(=O)C1CC(CN2CCCCC12)[C@H]3CCCCN3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N09	compound treatment	1564.0	617.0	0.95	1439.0	-89.9	-0.16	1292.0	325.652777777778	0.438596188477061	0.7107	0.6689	3173633	SpecPlus_000907	CC1=C(N2[C@H](SC1)[C@H](NC(=O)C(N)c3ccccc3)C2=O)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N10	compound treatment	1409.5	462.0	0.72	1605.5	76.6	0.14	1445.0	478.652777777778	0.644659890113232	0.8646	0.8889	1307902	SpecPlus_000908	CN1CCCCC1c2ccc(nc2)c3cccnc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N11	compound treatment	1297.5	350.0	0.54	1368.0	-161.0	-0.29	988.0	21.6527777777781	0.0291624283633619	0.1626	0.2644	2060488	SpecPlus_000909	CC(=CCC[C@@](C)(O)C=C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N12	compound treatment	1492.0	545.0	0.84	1388.0	-141.0	-0.25	1452.0	485.652777777778	0.654087641168482	0.7179	0.6547	1216977	SpecPlus_000910	CC1(C)Oc2ccc3ccc(=O)oc3c2CC1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N13	compound treatment	1490.0	543.0	0.84	1085.0	-444.0	-0.8	1112.0	145.652777777778	0.196168304199213	0.1371	0.1167	1661997	SpecPlus_000911	CC12CCC3C(CCc4cc(OC(=O)c5ccccc5)ccc34)C2CCC1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N14	compound treatment	1492.0	545.0	0.84	1554.5	25.6	0.05	1294.0	327.652777777778	0.441289831635704	0.7679	0.8063	2060489	SpecPlus_000912	C/C=C(/C)\C(=O)O[C@@H]1Cc2c(OC1(C)C)ccc3ccc(=O)oc23
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N15	compound treatment	1256.0	309.0	0.48	1275.5	-253.0	-0.46	1129.5	163.152777777778	0.219737681837337	0.1395	0.2005	1554635	SpecPlus_000913	COc1cc(OC)c2c(=O)cc(oc2c1)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N16	compound treatment	1355.0	408.0	0.63	1247.0	-282.0	-0.51	1151.5	185.152777777778	0.249367756582407	0.2155	0.2544	2060490	SpecPlus_000914	C/C=C(\C)/C(=O)O[C@H]1[C@@H](OC(=O)C)C(C)(C)Oc2ccc3ccc(=O)oc3c12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N17	compound treatment	1398.0	451.0	0.7	1493.0	-35.9	-0.06	1217.5	251.152777777778	0.338257980817618	0.5606	0.7208	2562	SpecPlus_000915	OC(=O)CF
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N18	compound treatment	1196.0	249.0	0.38	1345.0	-184.0	-0.33	1304.5	338.152777777778	0.455431458218578	0.2942	0.4314	2060491	SpecPlus_000916	CC(C)CC(=O)O[C@@H]1[C@H](OC(=O)C)c2c(OC1(C)C)ccc3ccc(=O)oc23
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N19	compound treatment	1207.5	260.0	0.4	1637.0	108.0	0.19	1364.0	397.652777777778	0.5355673421882	0.6539	0.9373	1000807	SpecPlus_000917	CN1CCN(CC1)C(c2ccccc2)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N20	compound treatment	1034.0	86.8	0.13	1457.5	-71.4	-0.13	1307.0	340.652777777778	0.458798512166882	0.2682	0.5419	3055383	SpecPlus_000918	CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N21	compound treatment	1226.0	279.0	0.43	1611.0	82.1	0.15	1194.0	227.652777777778	0.306607673703566	0.5112	0.9306	1003514	SpecPlus_000919	COc1cc(cc(OC)c1OC)C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N22	compound treatment	908.0	-39.3	-0.06	1350.0	-179.0	-0.32	1265.0	298.652777777778	0.402232005835384	0.0114	0.022	3161	SpecPlus_000920	CN(Cc1ccc(cc1)C(C)(C)C)Cc2cccc3ccccc23
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N23	mock treatment	1067.0	120.0	0.19	1555.0	26.1	0.05	1209.0	242.652777777778	0.326809997393387	0.3227	0.8525			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	N24	mock treatment	79.0	-868.0	-1.34	112.0	-1420.0	-2.55	41.0	-925.347222222222	-1.24627760725398	-2.9661	-0.9451			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O01	mock treatment	1272.5	325.0	0.5	1316.0	-213.0	-0.38	947.0	-19.3472222222219	-0.0260572563888146	0.0544	0.086			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O02	mock treatment	1638.0	691.0	1.07	1633.0	104.0	0.19	1267.5	301.152777777778	0.405599059783687	0.9592	0.8282			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O03	compound treatment	1471.0	524.0	0.81	1568.5	39.6	0.07	1261.5	295.152777777778	0.397518130307759	0.7384	0.8156	1040795	SpecPlus_000921	COc1cccc(O)c1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O04	compound treatment	1338.0	391.0	0.6	1691.0	162.0	0.29	1176.0	209.652777777778	0.282364885275781	0.6803	0.9344	2060492	SpecPlus_000922	C[C@H]1C[C@@H](O)[C@]2(O)[C@@]31CC(=O)[C@@](C)(O)[C@]2(C)COC(=O)C3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O05	compound treatment	1519.5	572.0	0.89	1322.5	-206.0	-0.37	906.0	-60.3472222222219	-0.0812769411409912	0.2499	0.2594	1054271	SpecPlus_000923	COc1ccc(cc1O)c2cc(=O)c3c(O)c(OC)c(OC)cc3o2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O06	compound treatment	1393.5	446.0	0.69	1585.0	56.1	0.1	1031.0	64.6527777777781	0.0870757562741812	0.5071	0.7212	2060493	SpecPlus_000924	COc1ccc2c(=O)c(coc2c1)c3ccc4OCOc4c3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O07	compound treatment	1348.0	401.0	0.62	1457.0	-71.9	-0.13	1167.5	201.152777777778	0.270916901851549	0.4397	0.6383	1109169	SpecPlus_000925	COc1ccc2c(=O)c(coc2c1)c3cc4OCOc4cc3OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O08	compound treatment	1123.5	176.0	0.27	1188.0	-341.0	-0.61	607.5	-358.847222222222	-0.483303182568423	-0.4756	-0.5751	3173754	SpecPlus_000926	CO[C@H]1[C@H](C)O[C@H](C[C@@H]1O)O[C@H]2CC[C@@]3(C)[C@H](CCC4C3C[C@@H](O)[C@]5(C)[C@H]([C@H](C[C@]45O)OC(=O)C)C6=CC(=O)OC6)C2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O09	compound treatment	1626.0	679.0	1.05	1831.0	302.0	0.54	1194.0	227.652777777778	0.306607673703566	1.0969	0.8981	3055391	SpecPlus_000927	OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(oc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O10	compound treatment	1661.5	714.0	1.1	1606.5	77.6	0.14	1215.0	248.652777777778	0.334890926869315	0.9118	0.7841	1913604	SpecPlus_000928	OC(=O)CCCN1C(=O)c2cccc3cccc(C1=O)c23
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O11	compound treatment	1566.0	619.0	0.96	1444.0	-84.9	-0.15	1285.0	318.652777777778	0.429168437421811	0.7123	0.6719	3100	SpecPlus_000929	COc1c2OCOc2cc3CCN(C)Cc13
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O12	compound treatment	1680.5	733.0	1.13	1365.5	-163.0	-0.29	1263.0	296.652777777778	0.399538362676741	0.7159	0.5783	2060494	SpecPlus_000930	COc1ccc2C(=O)C(Cc3ccc(OC)c(OC)c3)COc2c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O13	compound treatment	1479.0	532.0	0.82	1588.0	59.1	0.11	1414.0	447.652777777778	0.602908421154269	0.8844	0.8625	3173755	SpecPlus_000931	C[C@@]12CC(=O)C3C(CCC4=CC(=O)CC[C@]34C)C2CC[C@]1(O)C(=O)CO
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O14	compound treatment	1562.0	615.0	0.95	1634.0	105.0	0.19	1123.0	156.652777777778	0.210983341571748	0.78	0.786	2060495	SpecPlus_000932	O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3cc(O)c(O)c(O)c3c4c(O)c(O)c(O)cc4[C@H]5Oc6cc(O)cc(O)c6C[C@H]5OC(=O)c7cc(O)c(O)c(O)c7
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O15	compound treatment	1488.0	541.0	0.84	1648.0	119.0	0.21	1253.0	286.652777777778	0.386070146883527	0.8295	0.877	2060496	SpecPlus_000933	CC1(C)C=C[C@H](O)[C@@]2(C)C1C[C@@H](O)[C@]3(C)C2CC[C@@]4(C)[C@@H](OC(=O)[C@H]5O[C@]543)c6ccoc6
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O16	compound treatment	1475.0	528.0	0.82	1539.5	10.6	0.02	1096.0	129.652777777778	0.174619158930071	0.5832	0.6983	1001994	SpecPlus_000934	C[C@@H](N)[C@@H](O)c1ccccc1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O17	compound treatment	1275.5	328.0	0.51	1149.5	-379.0	-0.68	1241.0	274.652777777778	0.369908287931671	0.1128	0.1216	1013678	SpecPlus_000935	Oc1ccccc1C(=O)Nc2ccccc2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O18	compound treatment	1209.5	262.0	0.41	1458.0	-70.9	-0.13	1131.0	164.652777777778	0.221757914206319	0.2886	0.6018	2060497	SpecPlus_000936	CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C#N
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O19	compound treatment	1301.5	354.0	0.55	1425.0	-104.0	-0.19	1136.0	169.652777777778	0.228492022102926	0.3404	0.5469	2060498	SpecPlus_000937	C[C@H]1CC2C3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)C3(C)C[C@H](O)C2C4(C)C=CC(=O)C=C14
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O20	compound treatment	1301.0	354.0	0.55	1579.0	50.1	0.09	1110.0	143.652777777778	0.19347466104057	0.4797	0.8166	2561	SpecPlus_000938	Oc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O21	compound treatment	1110.0	163.0	0.25	1510.0	-18.9	-0.03	1175.5	209.152777777778	0.28169147448612	0.2884	0.7602	2060499	SpecPlus_000939	OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(oc3c2)c4ccc(O)cc4)[C@H](O[C@@H]5OC[C@](O)(CO)[C@H]5O)[C@@H](O)[C@@H]1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O22	compound treatment	1232.0	285.0	0.44	1375.0	-154.0	-0.28	1191.0	224.652777777778	0.302567208965602	0.2692	0.4473	2060500	SpecPlus_000940	NCCc1cccc(O)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O23	mock treatment	1114.0	167.0	0.26	1451.5	-77.4	-0.14	1155.0	188.652777777778	0.254081632110032	0.2153	0.5549			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	O24	mock treatment	268.0	-679.0	-1.05	59.5	-1470.0	-2.64	65.0	-901.347222222222	-1.21395388935027	-2.8332	-0.9163			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P01	mock treatment	1204.0	257.0	0.4	1637.0	108.0	0.19	1442.0	475.652777777778	0.640619425375268	0.7114	0.9139			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P02	mock treatment	1560.0	613.0	0.95	1826.5	298.0	0.54	1143.5	177.152777777778	0.238593183947836	0.994	0.892			
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P03	compound treatment	1234.5	287.0	0.44	1494.5	-34.4	-0.06	1201.0	234.652777777778	0.316035424758816	0.4033	0.7349	3173759	SpecPlus_000941	COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)C(OC4O[C@@H]5COC(C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P04	compound treatment	1379.0	432.0	0.67	1665.0	136.0	0.24	1302.0	335.652777777778	0.452064404270275	0.7879	0.9348	3055445	SpecPlus_000942	CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P05	compound treatment	1477.0	530.0	0.82	1526.0	-2.91	-0.01	1331.5	365.152777777778	0.491795640860255	0.7541	0.789	3173760	SpecPlus_000943	COc1cc2CCN(C)[C@@H]3Cc4cccc(Oc5ccc(C[C@@H]6N(C)CCc7cc(OC)c(Oc(c1OC)c32)cc67)c(O)c5)c4
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P06	compound treatment	1595.0	648.0	1.0	1715.0	186.0	0.33	1332.0	365.652777777778	0.492469051649916	1.0561	0.906	2060501	SpecPlus_000944	CC(C)(OC(=O)c1ccccc1)[C@@H]2Cc3cc4ccc(=O)oc4cc3O2
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P07	compound treatment	1246.0	299.0	0.46	1663.5	135.0	0.24	1285.5	319.152777777778	0.429841848211472	0.6547	0.9686	1004713	SpecPlus_000945	CNc1ccccc1C(=O)O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P08	compound treatment	1504.5	557.0	0.86	1707.5	179.0	0.32	1262.0	295.652777777778	0.39819154109742	0.913	0.9108	1023016	SpecPlus_000946	COc1ccc2ccc(=O)oc2c1CC=C(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P09	compound treatment	1446.0	499.0	0.77	1408.5	-120.0	-0.22	1148.0	181.652777777778	0.244653881054782	0.4617	0.551	3173761	SpecPlus_000947	N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P10	compound treatment	1212.0	265.0	0.41	1526.0	-2.91	-0.01	1421.5	455.152777777778	0.61300958299918	0.5874	0.7967	1463965	SpecPlus_000948	CC1(C)CCc2c3OC(C)(C)C=Cc3c4occ(c5ccc(O)cc5)c(=O)c4c2O1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P11	compound treatment	1381.0	434.0	0.67	1693.5	165.0	0.3	1362.5	396.152777777778	0.533547109819218	0.8663	0.9552	3173762	SpecPlus_000949	CC1OC(O[C@@H]/2CC3O[C@@](O)(C[C@H](O)C3C(=O)O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\C=C\C=C\C=C\C=C\C=C2)C(O)[C@H](N)C1O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P12	compound treatment	1423.5	476.0	0.74	1592.0	63.1	0.11	1345.0	378.652777777778	0.509977732181094	0.7853	0.8695	1296906	SpecPlus_000950	COc1ccc(C(=O)CC(=O)O)c2OC(C)(C)C=Cc12
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P13	compound treatment	1360.0	413.0	0.64	1309.5	-219.0	-0.39	1221.5	255.152777777778	0.343645267134904	0.3392	0.411	1001284	SpecPlus_000951	CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3oc4c(C)c(=O)c(N)c(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCC6C(=O)C(NC5=O)C(C)C)c4nc23)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCC7C1=O
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P14	compound treatment	1645.5	698.0	1.08	1534.0	5.09	0.01	1587.5	621.152777777778	0.836581965166528	1.1119	0.8138	1204574	SpecPlus_000952	COc1c(oc2cc3oc(=O)ccc3cc12)C(C)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P15	compound treatment	1354.0	407.0	0.63	1576.0	47.1	0.08	1244.0	277.652777777778	0.373948752669635	0.6281	0.8524	2558	SpecPlus_000953	c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P16	compound treatment	1071.0	124.0	0.19	1822.0	293.0	0.53	1555.5	589.152777777778	0.793483674628244	0.8729	0.8984	1101055	SpecPlus_000954	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P17	compound treatment	47.0	-900.0	-1.39	1489.0	-39.9	-0.07	1101.0	134.652777777778	0.181353266826678	-0.7408	-0.5268	2060502	SpecPlus_000955	COc1cc(cc(OC)c1O)C(=O)C
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P18	compound treatment	1330.0	383.0	0.59	1743.0	214.0	0.39	1349.5	383.152777777778	0.51603842928804	0.8621	0.9856	2321	SpecPlus_000956	COc1ccc2CC3N(CCc4cc(OC)c(OC)cc34)Cc2c1OC
1004.0027	GeneExprHTS(1004.0027)	AndrogenSignalingGE-HTS	1004.0027.1083	P19	compound treatment	1206.0	259.0	0.4	1504.0	-24.9	-0.04	1285.5	319.152777777778	0.429841848211472	0.4534	0.7697	3173763	SpecPlus_000957	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O
