"State Name","State","Jurisdiction Name","Jurisdiction Type","Fiscal Year Ending","Program Name","Program Purpose","Statutory Authority","Abating Jurisdictions","Applicable Taxes","Abatement Method","Recapture Provisions","Gross Revenue Loss","Reimbursement","Net Revenue Loss","Type of Loss","Disclosure Notes","Document Source"
"Nevada","NV","City of Sunrise Manor","Municipality","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$25,436","$0","$25,436","Passive","(none)",""
"Nevada","NV","City of Sunrise Manor","Municipality","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$4,633","$0","$4,633","Passive","(none)",""
"Nevada","NV","City of Sunrise Manor","Municipality","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$3,003","$0","$3,003","Passive","(none)",""
"Nevada","NV","City of Whitney","Municipality","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$3,164","$0","$3,164","Passive","(none)",""
"Nevada","NV","City of Whitney","Municipality","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$2,120","$0","$2,120","Passive","(none)",""
"Nevada","NV","City of Whitney","Municipality","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$386","$0","$386","Passive","(none)",""
"Nevada","NV","City of Whitney","Municipality","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$250","$0","$250","Passive","(none)",""
"Nevada","NV","City of Winchester","Municipality","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$45,698","$0","$45,698","Passive","(none)",""
"Nevada","NV","City of Winchester","Municipality","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$30,618","$0","$30,618","Passive","(none)",""
"Nevada","NV","City of Winchester","Municipality","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$5,577","$0","$5,577","Passive","(none)",""
"Nevada","NV","City of Winchester","Municipality","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$3,615","$0","$3,615","Passive","(none)",""
"Nevada","NV","Clark County","County","2018","Data Center","General Economic Development","NRS 360.754","State of Nevada","Property Tax; Sales and Use Tax","Partial abatement","(not specified)","$1,234,888","$0","$1,234,888","Passive","(none)","https://www.clarkcountynv.gov/government/departments/finance/financial_reporting/comptroller/cafr.php"
"Nevada","NV","Clark County","County","2018","Standard","General Economic Development","NRS 374.357","State of Nevada","Sales and Use Tax","Partial abatement","(not specified)","$827,390","$0","$827,390","Passive","(none)","https://www.clarkcountynv.gov/government/departments/finance/financial_reporting/comptroller/cafr.php"
"Nevada","NV","Clark County","County","2018","Renewable Energy","Energy production","NRS 701A.370","State of Nevada","Property Tax; Sales and Use Tax","Partial abatement","(not specified)","$150,709","$0","$150,709","Passive","(none)","https://www.clarkcountynv.gov/government/departments/finance/financial_reporting/comptroller/cafr.php"
"Nevada","NV","Clark County","County","2018","Aviation","Technology (aviation)","NRS 360.753","State of Nevada","Personal Property Tax; Sales and Use Tax","Partial abatement","(not specified)","$97,682","$0","$97,682","Passive","(none)","https://www.clarkcountynv.gov/government/departments/finance/financial_reporting/comptroller/cafr.php"
"Nevada","NV","Clark County Fire Protection","Special district","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$171,893","$0","$171,893","Passive","(none)",""
"Nevada","NV","Clark County Fire Protection","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$155,171","$0","$155,171","Passive","(none)",""
"Nevada","NV","Clark County Fire Protection","Special district","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$20,978","$0","$20,978","Passive","(none)",""
"Nevada","NV","Clark County Fire Protection","Special district","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$13,597","$0","$13,597","Passive","(none)",""
"Nevada","NV","Clark County School District","School District","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Local Schools Taxes","(not specified)","(not specified)","$4,062,003","$0","$4,062,003","Passive","(none)",""
"Nevada","NV","Clark County School District","School District","2018","Standard","General Economic Development","(not specified)","State of Nevada","Local Schools Taxes","(not specified)","(not specified)","$2,721,598","$0","$2,721,598","Passive","(none)",""
"Nevada","NV","Clark County School District","School District","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Local Schools Taxes","(not specified)","(not specified)","$381,334","$0","$381,334","Passive","(none)",""
"Nevada","NV","Clark County School District","School District","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Local Schools Taxes","(not specified)","(not specified)","$321,310","$0","$321,310","Passive","(none)",""
"Nevada","NV","Douglas County","County","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$249,566","$0","$249,566","Passive","(none)",""
"Nevada","NV","Douglas County","County","2018","Standard","General Economic Development","(not specified)","State of Nevada","Local Option Taxes","(not specified)","(not specified)","$50,153","$0","$50,153","Passive","(none)",""
"Nevada","NV","Douglas County School District","School District","2018","Standard","General Economic Development","(not specified)","State of Nevada","Local Schools Taxes","(not specified)","(not specified)","$521,588","$0","$521,588","Passive","(none)",""
"Nevada","NV","Douglas Mosquito Protection General Improvement District","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$2,979","$0","$2,979","Passive","(none)",""
"Nevada","NV","East Fork Fire Protection","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$37,961","$0","$37,961","Passive","(none)",""
"Nevada","NV","Elko County","County","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property Tax","Tax Abatement","(not specified)","$397,833","$0","$397,833","Active","(none)",""
"Nevada","NV","Fallon","Municipality","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$91,102","$0","$91,102","Passive","(none)",""
"Nevada","NV","Gardnerville","Municipality","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$6,003","$0","$6,003","Passive","(none)",""
"Nevada","NV","Gardnerville Ranchose General Improvement District","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$17,558","$0","$17,558","Passive","(none)",""
"Nevada","NV","Genoa","Municipality","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$226","$0","$226","Passive","(none)",""
"Nevada","NV","Henderson Library District","Special district","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$7,733","$0","$7,733","Passive","(none)",""
"Nevada","NV","Henderson Library District","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$5,182","$0","$5,182","Passive","(none)",""
"Nevada","NV","Henderson Library District","Special district","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$944","$0","$944","Passive","(none)",""
"Nevada","NV","Henderson Library District","Special district","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$612","$0","$612","Passive","(none)",""
"Nevada","NV","Incline Village General Improvement District","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$22,696","$0","$22,696","Passive","(none)",""
"Nevada","NV","Incline Village General Improvement District","Special district","2018","Data Center","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$15,770","$0","$15,770","Passive","(none)",""
"Nevada","NV","Incline Village General Improvement District","Special district","2018","Aviation","General Economic Development","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$1,135","$0","$1,135","Passive","(none)",""
"Nevada","NV","Incline Village General Improvement District","Special district","2018","Renewable Energy","Energy production","(not specified)","State of Nevada","Property/Sales/Use Taxes","(not specified)","(not specified)","$21","$0","$21","Passive","(none)",""
"Nevada","NV","Indian Hills General Improvement District","Special district","2018","Standard","General Economic Development","(not specified)","State of Nevada","Property/Employer Excise/Sales/Use Taxes","(not specified)","(not specified)","$6,003","$0","$6,003","Passive","(none)",""
